screen	pathway	evaluable_genes_n	observed_mean_normalized_rank	observed_median_normalized_rank	null_mean_normalized_rank	rank_enrichment_ratio	empirical_p_one_sided	fraction_top_1pct	fraction_top_5pct	fraction_top_10pct	n_permutations	FDR_within_screen	biological_domain	preregistered_domain	RSV_replicated	shared_infection_response	pathogen_differential	pathogen_shift
RSV_P01_viability_POS	REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE	99	0.5761893171531726	0.5975807993880283	0.500134351644191	0.8680035133508673	0.9953004699530047	0.010101010101010102	0.04040404040404041	0.08080808080808081	10000	1.0	Translation_ribosome	Translation	False	False	True	RSV_shifted
RSV_P01_viability_POS	REACTOME_RRNA_PROCESSING	197	0.613528321650149	0.6405622489959839	0.5000705693210356	0.8150733253455082	1.0	0.005076142131979695	0.04568527918781726	0.07614213197969544	10000	1.0	Translation_ribosome	Translation	False	False	True	RSV_shifted
RSV_P01_viability_POS	REACTOME_SELENOAMINO_ACID_METABOLISM	109	0.5738892661076811	0.6090074584050488	0.4998891276771568	0.8710550226310744	0.9967003299670033	0.01834862385321101	0.045871559633027525	0.08256880733944955	10000	1.0	Metabolism	Metabolism	False	False	True	RSV_shifted
RSV_P01_viability_POS	REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS	31	0.539468164516746	0.5977242302543507	0.5001537639035405	0.927123780050259	0.7764223577642235	0.03225806451612903	0.06451612903225806	0.12903225806451613	10000	1.0	Myeloid_neutrophil	Neutrophil_Monocyte	False	False	False	Not_significant
RSV_P01_viability_POS	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	96	0.5259017219672341	0.517235609103079	0.4997934613951838	0.9503552479836206	0.812018798120188	0.010416666666666666	0.03125	0.09375	10000	1.0	Antigen_adaptive_immunity	Adaptive_Immunity	False	False	True	RSV_shifted
RSV_P01_viability_POS	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	112	0.5668733607900992	0.605780263912794	0.49981710442962324	0.881708577261394	0.9945005499450055	0.008928571428571428	0.044642857142857144	0.08035714285714286	10000	1.0	Translation_ribosome	Translation	False	False	True	RSV_shifted
RSV_P01_viability_POS	REACTOME_TCR_SIGNALING	102	0.5043704228679423	0.5420730541212468	0.5002427867867361	0.9918162606408684	0.5557444255574443	0.0196078431372549	0.049019607843137254	0.12745098039215685	10000	1.0	Antigen_adaptive_immunity	Adaptive_Immunity	False	False	True	RSV_shifted
RSV_P01_viability_POS	REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	87	0.5388071168087786	0.5533084719831708	0.5005707875288785	0.9290352185651066	0.892010798920108	0.0	0.034482758620689655	0.08045977011494253	10000	1.0	Cytokine_inflammation	Innate_Cytokine	False	False	True	RSV_shifted
RSV_P01_viability_POS	REACTOME_TRANSLATION	327	0.6086660607772578	0.6603078982597055	0.5000357120925818	0.821527179376559	1.0	0.0030581039755351682	0.021406727828746176	0.04892966360856269	10000	1.0	Translation_ribosome	Translation	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	53	0.547664151665061	0.5811340600497227	0.4999466141294739	0.9128708034102438	0.8823117688231177	0.0	0.03773584905660377	0.09433962264150944	10000	1.0	Antigen_adaptive_immunity	Adaptive_Immunity	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	220	0.5126090943862028	0.4795371964046663	0.5004810029077348	0.9763404675974581	0.7353264673532647	0.004545454545454545	0.045454545454545456	0.08636363636363636	10000	1.0	Mitochondrial_energy	Metabolism	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	30	0.4564129534009052	0.37624306750812775	0.4999057662395614	1.0952926785153112	0.2044795520447955	0.03333333333333333	0.06666666666666667	0.13333333333333333	10000	1.0	Antigen_adaptive_immunity	Adaptive_Immunity	False	False	False	Not_significant
RSV_P02_early_POS	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	29	0.4463667477792945	0.3983553260661694	0.5000624765070133	1.1202950914127423	0.1563843615638436	0.0	0.034482758620689655	0.06896551724137931	10000	1.0	Antigen_adaptive_immunity	Antigen_Presentation	True	True	False	Not_significant
RSV_P02_early_POS	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	95	0.5412980241769082	0.5652132338879327	0.49953053567654077	0.9228382764487666	0.922007799220078	0.0	0.05263157894736842	0.08421052631578947	10000	1.0	Antigen_adaptive_immunity	Antigen_Presentation	True	True	True	RSV_shifted
RSV_P02_early_POS	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	289	0.5198341561996875	0.5251004016064257	0.500309614533269	0.9624408257257371	0.8773122687731227	0.006920415224913495	0.04152249134948097	0.09688581314878893	10000	1.0	Antigen_adaptive_immunity	Antigen_Presentation	False	True	False	Not_significant
RSV_P02_early_POS	REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION	19	0.5974801461485038	0.6441958309428188	0.5001751771497016	0.8371410838903139	0.9248075192480751	0.0	0.0	0.0	10000	1.0	Antigen_adaptive_immunity	Antigen_Presentation	True	True	True	RSV_shifted
RSV_P02_early_POS	REACTOME_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES	155	0.5051635111876076	0.5080799388028304	0.5002632412291254	0.9902996359595292	0.5844415558444156	0.01935483870967742	0.06451612903225806	0.12903225806451613	10000	1.0	Other	Interferon	True	True	False	Not_significant
RSV_P02_early_POS	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	42	0.4848316167162983	0.4842465098489195	0.5004454145379704	1.0322045784213132	0.3685631436856314	0.023809523809523808	0.023809523809523808	0.07142857142857142	10000	1.0	Translation_ribosome	Antigen_Presentation	False	False	False	Not_significant
RSV_P02_early_POS	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	365	0.5142741874215715	0.5135303117230828	0.5000859156652703	0.9724110754470543	0.8307169283071693	0.005479452054794521	0.043835616438356165	0.09315068493150686	10000	1.0	Antigen_adaptive_immunity	Antigen_Presentation	True	True	False	Not_significant
RSV_P02_early_POS	REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	40	0.619557993880283	0.7092656339644291	0.5005220459217824	0.8078695632462425	0.9948005199480052	0.0	0.05	0.05	10000	1.0	Antigen_adaptive_immunity	Antigen_Presentation	True	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	79	0.49134028579659195	0.5079365079365079	0.500049385849607	1.017725190269907	0.39446055394460555	0.0	0.0379746835443038	0.11392405063291139	10000	1.0	Interferon_antiviral	Interferon	True	True	False	Not_significant
RSV_P02_early_POS	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	48	0.5991336377255052	0.6563396442914515	0.4999263787292025	0.8344154746962232	0.9931006899310069	0.0	0.041666666666666664	0.0625	10000	1.0	Cytokine_inflammation	Innate_Cytokine	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	67	0.5408042975027331	0.5715241920061197	0.5006350709162164	0.9257231742203127	0.8762123787621238	0.0	0.029850746268656716	0.1044776119402985	10000	1.0	Antigen_adaptive_immunity	Adaptive_Immunity	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_DOWNSTREAM_TCR_SIGNALING	81	0.5080846608066599	0.5275387263339071	0.4991684815098135	0.9824513905169059	0.6086391360863913	0.0	0.04938271604938271	0.12345679012345678	10000	1.0	Antigen_adaptive_immunity	Adaptive_Immunity	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	94	0.5980792470795034	0.6246892331229681	0.49971777423778196	0.8355377262761867	0.9994000599940006	0.0	0.02127659574468085	0.05319148936170213	10000	1.0	Translation_ribosome	Translation	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	120	0.596397096321795	0.6066886593995028	0.5000755944014152	0.8384943479530154	0.9998000199980002	0.0	0.008333333333333333	0.041666666666666664	10000	1.0	Translation_ribosome	Translation	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES	32	0.5242801563396444	0.5682252820807038	0.49948812870529746	0.9527122525341472	0.6893310668933107	0.0	0.03125	0.125	10000	1.0	Interferon_antiviral	Interferon	False	False	False	Not_significant
RSV_P02_early_POS	REACTOME_FATTY_ACIDS	15	0.5317492190986166	0.6027443105756358	0.49943920348058907	0.9392382452901441	0.668033196680332	0.0	0.06666666666666667	0.2	10000	1.0	Metabolism	Metabolism	False	False	False	Not_significant
RSV_P02_early_POS	REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	67	0.5167892608101203	0.5516829221648498	0.4999923387936964	0.967497540505983	0.6817318268173183	0.0	0.05970149253731343	0.11940298507462686	10000	1.0	Cytokine_inflammation	Innate_Cytokine	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	38	0.6544133929200512	0.6974564926372155	0.5001310803363831	0.7642433448752529	0.9994000599940006	0.0	0.05263157894736842	0.05263157894736842	10000	1.0	Cytokine_inflammation	Innate_Cytokine	False	False	False	Not_significant
RSV_P02_early_POS	REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS	35	0.5201800398874409	0.5297379996175177	0.5004309533371581	0.9620341323466465	0.6595340465953404	0.02857142857142857	0.05714285714285714	0.17142857142857143	10000	1.0	Antigen_adaptive_immunity	Adaptive_Immunity	False	False	False	Not_significant
RSV_P02_early_POS	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	77	0.5427933130170651	0.6200038248231019	0.4998724961689677	0.9209260397672805	0.9023097690230977	0.0	0.025974025974025976	0.12987012987012986	10000	1.0	Interferon_antiviral	Interferon	True	True	True	Influenza_shifted
RSV_P02_early_POS	REACTOME_INTERFERON_GAMMA_SIGNALING	94	0.48490822459035743	0.47341747944157586	0.5000530370723014	1.0312323275084436	0.30326967303269675	0.010638297872340425	0.031914893617021274	0.10638297872340426	10000	1.0	Interferon_antiviral	Interferon	True	True	False	Not_significant
RSV_P02_early_POS	REACTOME_INTERFERON_SIGNALING	275	0.5146732384081782	0.5101357812201186	0.5000035516959613	0.9714970866610658	0.8025197480251974	0.01090909090909091	0.04363636363636364	0.10909090909090909	10000	1.0	Interferon_antiviral	Interferon	True	True	True	Influenza_shifted
RSV_P02_early_POS	REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	56	0.5949111070130864	0.6468253968253969	0.49998753568696547	0.8404407478577588	0.9941005899410059	0.0	0.05357142857142857	0.05357142857142857	10000	1.0	Cytokine_inflammation	Innate_Cytokine	False	False	False	Not_significant
RSV_P02_early_POS	REACTOME_INTERLEUKIN_12_SIGNALING	46	0.6269768515054005	0.6669057181105373	0.5001854062211579	0.7977733229228313	0.9977002299770023	0.0	0.043478260869565216	0.043478260869565216	10000	1.0	Cytokine_inflammation	Innate_Cytokine	False	False	False	Not_significant
RSV_P02_early_POS	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	137	0.468112980249116	0.4398546567221266	0.4997735475094679	1.0676344570567196	0.09859014098590141	0.0	0.06569343065693431	0.11678832116788321	10000	1.0	Cytokine_inflammation	Innate_Cytokine	True	True	False	Not_significant
RSV_P02_early_POS	REACTOME_INTERLEUKIN_1_SIGNALING	100	0.4886646586345382	0.5030837636259323	0.49980038420348066	1.0227880722949327	0.3468653134686531	0.0	0.08	0.13	10000	1.0	Cytokine_inflammation	Innate_Cytokine	True	True	True	RSV_shifted
RSV_P02_early_POS	REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	26	0.5683282580872941	0.5414993306559572	0.49970411407534904	0.8792526272705508	0.8877112288771123	0.0	0.0	0.11538461538461539	10000	1.0	Cytokine_inflammation	Innate_Cytokine	False	False	False	Not_significant
RSV_P02_early_POS	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	41	0.5854346538301872	0.6604991394148021	0.5003337989589018	0.8546364580324793	0.9708029197080292	0.0	0.024390243902439025	0.0975609756097561	10000	1.0	Cytokine_inflammation	Innate_Cytokine	False	False	False	Not_significant
RSV_P02_early_POS	REACTOME_ISG15_ANTIVIRAL_MECHANISM	71	0.4881430483840123	0.5366704914897686	0.5005230878578028	1.0253614990826445	0.35726427357264273	0.028169014084507043	0.08450704225352113	0.18309859154929578	10000	1.0	Interferon_antiviral	Interferon	True	True	False	Not_significant
RSV_P02_early_POS	REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	20	0.48775339453050304	0.5651654235991586	0.5013305739625168	1.0278361556972508	0.412958704129587	0.0	0.0	0.15	10000	1.0	Antigen_adaptive_immunity	Adaptive_Immunity	False	False	False	Not_significant
RSV_P02_early_POS	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	338	0.5231449890856749	0.5526391279403327	0.499920578679893	0.9556061686715718	0.9386061393860614	0.0	0.04142011834319527	0.07692307692307693	10000	1.0	Metabolism	Metabolism	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	122	0.5191680069223028	0.5077452667814113	0.5003443991030476	0.9637427430653055	0.7685231476852314	0.0	0.02459016393442623	0.07377049180327869	10000	1.0	Antigen_adaptive_immunity	Antigen_Presentation	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	82	0.5021806156099426	0.5452046280359534	0.5000191786309	0.9956958972292919	0.5248475152484752	0.024390243902439025	0.04878048780487805	0.12195121951219512	10000	1.0	Mitochondrial_energy	Metabolism	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_MITOCHONDRIAL_TRANSLATION	95	0.5942713208724624	0.6713998852553069	0.4998931830580467	0.8411867870792467	0.9992000799920008	0.010526315789473684	0.031578947368421054	0.08421052631578947	10000	1.0	Translation_ribosome	Metabolism	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	85	0.5974975532381628	0.6713998852553069	0.4996516164377397	0.8362404393622317	0.999000099990001	0.011764705882352941	0.023529411764705882	0.08235294117647059	10000	1.0	Translation_ribosome	Metabolism	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	18	0.5701801916661354	0.6110872059667241	0.4989773002061154	0.8751221236711915	0.8523147685231477	0.0	0.0	0.05555555555555555	10000	1.0	Mitochondrial_energy	Metabolism	False	False	False	Not_significant
RSV_P02_early_POS	REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES	18	0.564838719959202	0.5107334098297953	0.5003544413102144	0.8858359450753567	0.8287171282871713	0.0	0.0	0.0	10000	1.0	Other	Interferon	True	True	True	Influenza_shifted
RSV_P02_early_POS	REACTOME_NEUTROPHIL_DEGRANULATION	464	0.4800101473216346	0.46591126410403516	0.49979565578611657	1.0412189379222112	0.070992900709929	0.017241379310344827	0.06896551724137931	0.11206896551724138	10000	1.0	Myeloid_neutrophil	Neutrophil_Monocyte	True	True	True	RSV_shifted
RSV_P02_early_POS	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	115	0.5975238427831409	0.6358768406961178	0.4994424378674117	0.83585357119996	0.9998000199980002	0.0	0.02608695652173913	0.06086956521739131	10000	1.0	Translation_ribosome	Translation	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	20	0.38685456110154903	0.3679718875502008	0.5004536022662077	1.2936479302226425	0.038896110388961104	0.0	0.05	0.15	10000	1.0	Antigen_adaptive_immunity	Adaptive_Immunity	False	False	False	Not_significant
RSV_P02_early_POS	REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY	203	0.4909888204000614	0.4717441193344808	0.49977209075570406	1.0178889416432861	0.33026697330266974	0.014778325123152709	0.04926108374384237	0.10837438423645321	10000	1.0	Antigen_adaptive_immunity	Adaptive_Immunity	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	142	0.5307453826035194	0.5193631669535284	0.5003028002351458	0.9426418328520533	0.8958104189581042	0.007042253521126761	0.035211267605633804	0.07042253521126761	10000	1.0	Mitochondrial_energy	Metabolism	True	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	101	0.5990373564034545	0.6320998278829604	0.5006773494733294	0.8358032168132782	0.9999000099990001	0.0	0.019801980198019802	0.04950495049504951	10000	1.0	Translation_ribosome	Metabolism	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL	141	0.591909007187141	0.6345859628992159	0.49994506607992245	0.844631624133838	0.9999000099990001	0.0	0.02127659574468085	0.05673758865248227	10000	1.0	Translation_ribosome	Translation	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE	99	0.6085124528899629	0.6358768406961178	0.4997005611189346	0.8211837880157488	0.9998000199980002	0.0	0.020202020202020204	0.04040404040404041	10000	1.0	Translation_ribosome	Translation	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_RRNA_PROCESSING	197	0.6003622903506703	0.6495983935742972	0.49990563947838734	0.8326732833043087	1.0	0.01015228426395939	0.03553299492385787	0.05583756345177665	10000	1.0	Translation_ribosome	Translation	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_SELENOAMINO_ACID_METABOLISM	109	0.5726532166235935	0.6010709504685409	0.5001820479383677	0.8734466749134473	0.9961003899610039	0.0	0.009174311926605505	0.03669724770642202	10000	1.0	Metabolism	Metabolism	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS	31	0.5659643181019007	0.6345859628992159	0.5004774105639147	0.8842914554090401	0.8967103289671033	0.0	0.03225806451612903	0.0967741935483871	10000	1.0	Myeloid_neutrophil	Neutrophil_Monocyte	False	False	False	Not_significant
RSV_P02_early_POS	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	96	0.5135427623191178	0.5102553069420539	0.4999666990382164	0.9735639088367384	0.6799320067993201	0.010416666666666666	0.041666666666666664	0.11458333333333333	10000	1.0	Antigen_adaptive_immunity	Adaptive_Immunity	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	112	0.5578308130481108	0.5817794989481737	0.5002785693795591	0.8968284965219588	0.9836016398360165	0.008928571428571428	0.05357142857142857	0.08928571428571429	10000	1.0	Translation_ribosome	Translation	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_TCR_SIGNALING	102	0.5118227344485317	0.5357142857142858	0.5001164418176909	0.9771282284999437	0.6601339866013398	0.0	0.049019607843137254	0.10784313725490197	10000	1.0	Antigen_adaptive_immunity	Adaptive_Immunity	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	87	0.564502124535361	0.5891183782750048	0.5003406055530276	0.886339632405911	0.9802019798020198	0.011494252873563218	0.034482758620689655	0.08045977011494253	10000	1.0	Cytokine_inflammation	Innate_Cytokine	False	False	True	RSV_shifted
RSV_P02_early_POS	REACTOME_TRANSLATION	327	0.5698148645258184	0.6018837253777013	0.5000552389695669	0.8775749284562747	1.0	0.0061162079510703364	0.03669724770642202	0.08256880733944955	10000	1.0	Translation_ribosome	Translation	False	False	True	RSV_shifted
